source_date,lines,units,orders
2011-10-19,28,380,1
2011-10-19,29,256,1
2011-10-19,30,135,1
2011-10-19,31,45,1
2011-10-19,35,290,1
2011-10-19,35,370,1
2011-10-19,37,261,1
2011-10-19,42,209,1
2011-10-19,44,395,1
2011-10-19,58,711,1
2011-10-19,59,151,1
2011-10-19,59,216,1
2011-10-19,63,684,1
2011-10-19,70,623,1
2011-10-19,75,173,1
2011-10-19,75,542,1
2011-10-19,79,917,1
2011-10-19,94,488,1
2011-10-19,143,301,1
2011-10-19,157,560,1
2011-10-19,160,406,1
2011-10-19,260,571,1
2011-10-20,1,2,2
2011-10-20,1,12,1
2011-10-20,1,20,1
2011-10-20,1,24,1
2011-10-20,1,72,1
2011-10-20,1,144,1
2011-10-20,1,1728,1
2011-10-20,2,8,1
2011-10-20,2,12,1
2011-10-20,2,14,1
2011-10-20,2,30,1
2011-10-20,2,36,1
2011-10-20,3,312,1
2011-10-20,4,32,2
2011-10-20,4,40,1
2011-10-20,4,48,1
2011-10-20,4,240,1
2011-10-20,5,31,1
2011-10-20,6,31,1
2011-10-20,6,224,1
2011-10-20,7,13,1
2011-10-20,7,19,1
2011-10-20,7,48,1
2011-10-20,7,72,1
2011-10-20,8,25,1
2011-10-20,8,102,1
2011-10-20,9,96,1
2011-10-20,10,26,1
2011-10-20,10,74,1
2011-10-20,10,106,1
2011-10-20,10,173,1
2011-10-20,11,135,1
2011-10-20,13,164,1
2011-10-20,14,137,1
2011-10-20,14,210,1
2011-10-20,14,253,1
2011-10-20,15,95,1
2011-10-20,15,118,1
2011-10-20,16,125,1
2011-10-20,16,166,1
2011-10-20,16,270,1
2011-10-20,16,1006,1
2011-10-20,17,157,1
2011-10-20,17,200,1
2011-10-20,18,311,1
2011-10-20,19,251,1
2011-10-20,20,161,1
2011-10-20,20,3020,1
2011-10-20,21,179,1
2011-10-20,21,210,1
2011-10-20,21,409,1
2011-10-20,22,243,1
2011-10-20,23,287,1
2011-10-20,23,293,1
2011-10-20,24,554,1
2011-10-20,26,47,1
2011-10-20,27,39,1
2011-10-20,29,91,1
2011-10-20,30,76,1
2011-10-20,32,68,1
2011-10-20,33,294,1
2011-10-20,38,418,1
2011-10-20,38,450,1
2011-10-20,38,524,1
2011-10-20,39,169,1
2011-10-20,40,69,1
2011-10-20,40,291,1
2011-10-20,42,490,1
2011-10-20,44,418,1
2011-10-20,44,552,1
2011-10-20,48,524,1
2011-10-20,49,189,1
2011-10-20,51,165,1
2011-10-20,52,246,1
2011-10-20,52,491,1
2011-10-20,54,161,1
2011-10-20,54,192,1
2011-10-20,56,247,1
2011-10-20,69,1047,1
2011-10-20,76,709,1
2011-10-20,84,4462,1
2011-10-20,95,221,1
2011-10-20,100,1642,1
2011-10-20,125,13392,1
2011-10-20,222,418,1
2011-10-21,1,600,1
2011-10-21,2,18,1
2011-10-21,2,20,1
2011-10-21,2,28,1
2011-10-21,3,22,2
2011-10-21,3,55,1
2011-10-21,4,4,1
2011-10-21,4,94,1
2011-10-21,6,48,1
2011-10-21,6,52,1
2011-10-21,6,140,1
2011-10-21,7,28,1
2011-10-21,7,660,1
2011-10-21,7,1920,1
2011-10-21,9,68,1
2011-10-21,9,82,1
2011-10-21,9,152,1
2011-10-21,9,414,1
2011-10-21,10,66,1
2011-10-21,10,106,1
2011-10-21,11,197,1
2011-10-21,11,201,1
2011-10-21,11,3176,1
2011-10-21,12,94,1
2011-10-21,12,129,1
2011-10-21,12,160,1
2011-10-21,12,177,1
2011-10-21,12,240,1
2011-10-21,13,29,1
2011-10-21,13,60,1
2011-10-21,13,68,1
2011-10-21,13,76,1
2011-10-21,13,190,1
2011-10-21,15,106,1
2011-10-21,15,270,1
2011-10-21,16,115,1
2011-10-21,16,1780,1
2011-10-21,16,2782,1
2011-10-21,18,204,1
2011-10-21,22,218,1
2011-10-21,22,1040,1
2011-10-21,23,158,1
2011-10-21,23,176,1
2011-10-21,23,178,1
2011-10-21,23,215,1
2011-10-21,24,489,1
2011-10-21,26,334,1
2011-10-21,28,249,1
2011-10-21,31,436,1
2011-10-21,33,319,1
2011-10-21,33,543,1
2011-10-21,42,634,1
2011-10-21,44,487,1
2011-10-21,44,651,1
2011-10-21,44,729,1
2011-10-21,49,574,1
2011-10-21,49,607,1
2011-10-21,60,564,1
2011-10-21,61,208,1
2011-10-21,73,145,1
2011-10-21,75,536,1
2011-10-21,76,244,1
2011-10-21,81,393,1
2011-10-23,5,8,1
2011-10-23,8,55,1
2011-10-23,9,11,1
2011-10-23,11,45,1
2011-10-23,11,108,1
2011-10-23,12,17,1
2011-10-23,15,74,1
2011-10-23,17,38,1
2011-10-23,18,62,1
2011-10-23,19,52,1
2011-10-23,19,147,1
2011-10-23,20,79,1
2011-10-23,21,38,1
2011-10-23,21,58,1
2011-10-23,21,100,1
2011-10-23,23,49,1
2011-10-23,23,87,1
2011-10-23,23,254,1
2011-10-23,28,172,1
2011-10-23,29,174,1
2011-10-23,30,302,1
2011-10-23,31,84,1
2011-10-23,32,102,1
2011-10-23,34,56,1
2011-10-23,34,105,1
2011-10-23,35,310,1
2011-10-23,39,123,1
2011-10-23,40,58,1
2011-10-23,50,174,1
2011-10-23,50,213,1
2011-10-23,51,237,1
2011-10-23,61,529,1
2011-10-23,62,212,1
2011-10-23,77,218,1
2011-10-23,83,587,1
2011-10-23,84,215,1
2011-10-23,85,302,1
2011-10-23,105,321,1
2011-10-23,107,227,1
2011-10-23,129,350,1
2011-10-23,150,718,1
2011-10-24,1,1,1
2011-10-24,1,6,1
2011-10-24,1,21,1
2011-10-24,1,36,1
2011-10-24,1,48,1
2011-10-24,1,100,1
2011-10-24,1,200,1
2011-10-24,1,600,1
2011-10-24,3,7,1
2011-10-24,3,72,1
2011-10-24,3,180,1
2011-10-24,4,34,1
2011-10-24,4,472,1
2011-10-24,4,792,1
2011-10-24,5,22,1
2011-10-24,5,34,1
2011-10-24,5,74,1
2011-10-24,5,196,1
2011-10-24,5,1872,1
2011-10-24,6,50,1
2011-10-24,6,126,1
2011-10-24,6,190,1
2011-10-24,7,85,1
2011-10-24,7,264,1
2011-10-24,7,316,1
2011-10-24,8,58,1
2011-10-24,8,175,1
2011-10-24,8,189,1
2011-10-24,9,55,1
2011-10-24,9,2344,1
2011-10-24,10,90,1
2011-10-24,11,134,1
2011-10-24,11,1100,1
2011-10-24,12,205,1
2011-10-24,13,18,1
2011-10-24,14,70,1
2011-10-24,15,143,1
2011-10-24,15,145,1
2011-10-24,15,220,1
2011-10-24,16,65,1
2011-10-24,16,126,1
2011-10-24,16,268,1
2011-10-24,18,208,1
2011-10-24,18,217,1
2011-10-24,18,1416,1
2011-10-24,19,262,1
2011-10-24,20,141,1
2011-10-24,20,172,1
2011-10-24,23,25,1
2011-10-24,23,156,1
2011-10-24,23,396,1
2011-10-24,24,200,1
2011-10-24,24,289,1
2011-10-24,24,354,1
2011-10-24,24,484,1
2011-10-24,26,91,1
2011-10-24,26,365,1
2011-10-24,26,510,1
2011-10-24,29,140,1
2011-10-24,29,322,1
2011-10-24,29,532,1
2011-10-24,29,880,1
2011-10-24,31,470,1
2011-10-24,32,66,1
2011-10-24,34,569,1
2011-10-24,36,131,1
2011-10-24,39,478,1
2011-10-24,41,138,1
2011-10-24,65,234,1
2011-10-24,72,453,1
2011-10-24,73,125,1
2011-10-24,89,179,1
2011-10-24,97,1020,1
2011-10-24,126,356,1
2011-10-24,167,391,1
2011-10-24,240,604,1
2011-10-24,279,651,1
2011-10-24,286,589,1
2011-10-24,351,842,1
2011-10-25,1,1,1
2011-10-25,1,5,1
2011-10-25,1,6,1
2011-10-25,1,24,1
2011-10-25,2,2,1
2011-10-25,2,24,1
2011-10-25,2,1524,1
2011-10-25,3,123,1
2011-10-25,3,1000,1
2011-10-25,5,22,1
2011-10-25,5,340,1
2011-10-25,6,120,1
2011-10-25,7,198,1
2011-10-25,7,384,1
2011-10-25,9,228,1
2011-10-25,10,128,1
2011-10-25,10,284,1
2011-10-25,11,98,1
2011-10-25,11,201,1
2011-10-25,12,31,1
2011-10-25,12,141,1
2011-10-25,12,166,1
2011-10-25,12,338,1
2011-10-25,13,58,1
2011-10-25,13,174,1
2011-10-25,13,232,1
2011-10-25,13,946,1
2011-10-25,14,42,1
2011-10-25,14,297,1
2011-10-25,15,174,1
2011-10-25,15,330,1
2011-10-25,15,1389,1
2011-10-25,18,172,1
2011-10-25,19,91,1
2011-10-25,19,216,1
2011-10-25,19,350,1
2011-10-25,20,81,1
2011-10-25,21,50,1
2011-10-25,21,193,1
2011-10-25,22,231,1
2011-10-25,22,482,1
2011-10-25,23,247,1
2011-10-25,23,292,1
2011-10-25,24,251,1
2011-10-25,24,380,1
2011-10-25,25,288,1
2011-10-25,27,209,1
2011-10-25,27,281,1
2011-10-25,27,285,1
2011-10-25,29,56,1
2011-10-25,29,331,1
2011-10-25,31,233,1
2011-10-25,31,414,1
2011-10-25,33,389,1
2011-10-25,37,403,1
2011-10-25,39,136,1
2011-10-25,39,227,1
2011-10-25,39,520,1
2011-10-25,41,498,1
2011-10-25,44,242,1
2011-10-25,44,376,1
2011-10-25,46,649,1
2011-10-25,47,142,1
2011-10-25,47,835,1
2011-10-25,48,520,1
2011-10-25,50,126,1
2011-10-25,53,2017,1
2011-10-25,57,273,1
2011-10-25,65,511,1
2011-10-25,66,743,1
2011-10-25,68,347,1
2011-10-25,76,295,1
2011-10-25,84,1389,1
2011-10-25,105,469,1
2011-10-25,130,376,1
2011-10-25,154,380,1
2011-10-25,262,559,1
2011-10-26,1,1,1
2011-10-26,1,3,1
2011-10-26,1,12,1
2011-10-26,1,36,1
2011-10-26,1,72,1
2011-10-26,1,117,1
2011-10-26,1,400,1
2011-10-26,1,960,2
2011-10-26,2,4,1
2011-10-26,2,198,1
2011-10-26,3,18,1
2011-10-26,3,20,1
2011-10-26,3,24,1
2011-10-26,3,100,1
2011-10-26,3,146,1
2011-10-26,3,168,1
2011-10-26,3,216,1
2011-10-26,3,260,1
2011-10-26,3,672,1
2011-10-26,4,48,1
2011-10-26,5,42,1
2011-10-26,5,68,1
2011-10-26,5,100,1
2011-10-26,5,180,1
2011-10-26,5,600,1
2011-10-26,6,45,1
2011-10-26,6,99,1
2011-10-26,6,321,1
2011-10-26,7,53,1
2011-10-26,7,222,1
2011-10-26,7,253,1
2011-10-26,7,1502,1
2011-10-26,8,15,1
2011-10-26,8,59,1
2011-10-26,8,107,1
2011-10-26,9,29,1
2011-10-26,9,162,1
2011-10-26,11,218,1
2011-10-26,11,746,1
2011-10-26,12,43,1
2011-10-26,13,33,1
2011-10-26,14,120,1
2011-10-26,14,174,1
2011-10-26,15,69,1
2011-10-26,15,106,1
2011-10-26,15,117,1
2011-10-26,15,137,1
2011-10-26,15,139,1
2011-10-26,15,164,1
2011-10-26,16,112,1
2011-10-26,16,130,1
2011-10-26,16,170,1
2011-10-26,16,1167,1
2011-10-26,17,130,1
2011-10-26,18,31,1
2011-10-26,19,70,1
2011-10-26,19,147,1
2011-10-26,20,380,1
2011-10-26,20,400,1
2011-10-26,21,85,1
2011-10-26,21,180,1
2011-10-26,21,240,1
2011-10-26,22,244,1
2011-10-26,22,446,1
2011-10-26,26,90,1
2011-10-26,26,207,1
2011-10-26,26,313,1
2011-10-26,27,483,1
2011-10-26,28,108,1
2011-10-26,29,55,1
2011-10-26,29,157,1
2011-10-26,29,164,1
2011-10-26,29,215,1
2011-10-26,29,272,1
2011-10-26,31,46,1
2011-10-26,31,144,1
2011-10-26,32,109,1
2011-10-26,32,209,1
2011-10-26,32,213,1
2011-10-26,33,332,1
2011-10-26,34,114,1
2011-10-26,34,294,1
2011-10-26,36,263,1
2011-10-26,36,326,1
2011-10-26,38,289,1
2011-10-26,38,556,1
2011-10-26,44,164,1
2011-10-26,50,189,1
2011-10-26,51,114,1
2011-10-26,54,187,1
2011-10-26,61,243,1
2011-10-26,173,494,1
2011-10-26,178,678,1
2011-10-27,1,10,1
2011-10-27,1,24,1
2011-10-27,1,36,1
2011-10-27,1,48,1
2011-10-27,1,72,1
2011-10-27,1,720,1
2011-10-27,1,1000,1
2011-10-27,1,2400,1
2011-10-27,2,8,1
2011-10-27,2,21,1
2011-10-27,2,300,1
2011-10-27,3,4,1
2011-10-27,4,21,1
2011-10-27,4,24,1
2011-10-27,4,25,1
2011-10-27,4,74,1
2011-10-27,4,258,1
2011-10-27,4,802,1
2011-10-27,5,38,1
2011-10-27,5,47,1
2011-10-27,5,260,1
2011-10-27,6,22,1
2011-10-27,6,44,1
2011-10-27,6,112,1
2011-10-27,7,90,1
2011-10-27,7,288,1
2011-10-27,8,94,1
2011-10-27,9,54,1
2011-10-27,9,80,1
2011-10-27,9,108,1
2011-10-27,9,202,1
2011-10-27,10,73,1
2011-10-27,10,76,1
2011-10-27,10,94,1
2011-10-27,10,116,1
2011-10-27,11,102,1
2011-10-27,11,111,1
2011-10-27,11,153,1
2011-10-27,12,78,1
2011-10-27,12,136,1
2011-10-27,12,237,1
2011-10-27,12,4936,1
2011-10-27,13,277,1
2011-10-27,13,386,1
2011-10-27,14,39,1
2011-10-27,14,136,1
2011-10-27,14,186,1
2011-10-27,14,250,1
2011-10-27,15,106,1
2011-10-27,15,145,2
2011-10-27,15,219,1
2011-10-27,16,101,1
2011-10-27,16,161,1
2011-10-27,16,357,1
2011-10-27,17,101,1
2011-10-27,18,120,1
2011-10-27,18,174,1
2011-10-27,18,190,1
2011-10-27,19,150,1
2011-10-27,20,122,1
2011-10-27,20,268,1
2011-10-27,21,173,1
2011-10-27,22,150,1
2011-10-27,22,297,1
2011-10-27,22,383,1
2011-10-27,23,206,1
2011-10-27,23,242,1
2011-10-27,24,71,1
2011-10-27,24,116,1
2011-10-27,25,3069,1
2011-10-27,26,270,1
2011-10-27,26,380,1
2011-10-27,26,401,1
2011-10-27,26,446,1
2011-10-27,26,810,1
2011-10-27,27,286,1
2011-10-27,28,99,1
2011-10-27,31,321,1
2011-10-27,32,56,1
2011-10-27,32,83,1
2011-10-27,32,243,1
2011-10-27,32,249,1
2011-10-27,33,583,1
2011-10-27,34,281,1
2011-10-27,34,495,1
2011-10-27,35,310,1
2011-10-27,37,90,1
2011-10-27,38,442,1
2011-10-27,40,63,1
2011-10-27,40,439,1
2011-10-27,41,148,1
2011-10-27,53,130,1
2011-10-27,53,250,1
2011-10-27,53,626,1
2011-10-27,54,576,1
2011-10-27,55,455,1
2011-10-27,58,1114,1
2011-10-27,63,603,1
2011-10-27,69,245,1
2011-10-27,89,214,1
2011-10-27,105,286,1
2011-10-27,137,808,1
2011-10-27,223,338,1
2011-10-28,1,1,4
2011-10-28,1,2,1
2011-10-28,1,5,1
2011-10-28,1,15,1
2011-10-28,1,36,1
2011-10-28,1,48,3
2011-10-28,1,1992,1
2011-10-28,2,8,1
2011-10-28,2,120,1
2011-10-28,2,126,1
2011-10-28,3,3,1
2011-10-28,3,108,2
2011-10-28,3,208,1
2011-10-28,4,22,1
2011-10-28,4,46,1
2011-10-28,4,206,1
2011-10-28,5,5,1
2011-10-28,5,42,1
2011-10-28,6,7,1
2011-10-28,6,68,1
2011-10-28,6,252,1
2011-10-28,6,816,1
2011-10-28,7,7,1
2011-10-28,7,45,1
2011-10-28,7,74,1
2011-10-28,7,107,1
2011-10-28,7,146,1
2011-10-28,8,166,1
2011-10-28,9,10,1
2011-10-28,10,63,1
2011-10-28,10,64,1
2011-10-28,10,168,1
2011-10-28,11,120,1
2011-10-28,11,262,1
2011-10-28,11,264,1
2011-10-28,12,160,1
2011-10-28,13,183,1
2011-10-28,14,136,1
2011-10-28,14,224,1
2011-10-28,15,20,1
2011-10-28,15,120,1
2011-10-28,17,109,1
2011-10-28,18,150,1
2011-10-28,19,132,1
2011-10-28,19,145,1
2011-10-28,19,281,1
2011-10-28,20,356,1
2011-10-28,22,37,1
2011-10-28,22,178,1
2011-10-28,22,3917,1
2011-10-28,23,296,1
2011-10-28,24,438,1
2011-10-28,26,164,1
2011-10-28,28,263,1
2011-10-28,28,711,1
2011-10-28,29,108,1
2011-10-28,30,366,1
2011-10-28,31,273,1
2011-10-28,38,160,1
2011-10-28,41,457,1
2011-10-28,44,433,1
2011-10-28,49,451,1
2011-10-28,56,285,1
2011-10-28,60,5202,1
2011-10-28,62,107,1
2011-10-28,62,233,1
2011-10-28,65,505,1
2011-10-28,70,329,1
2011-10-28,70,331,1
2011-10-28,74,409,1
2011-10-28,84,171,1
2011-10-28,157,364,1
2011-10-30,1,4,1
2011-10-30,1,6,1
2011-10-30,1,12,1
2011-10-30,1,100,1
2011-10-30,2,24,1
2011-10-30,2,28,1
2011-10-30,2,72,1
2011-10-30,2,84,1
2011-10-30,3,28,1
2011-10-30,3,80,1
2011-10-30,4,18,1
2011-10-30,4,79,1
2011-10-30,4,130,1
2011-10-30,4,139,1
2011-10-30,5,24,1
2011-10-30,5,84,1
2011-10-30,6,73,1
2011-10-30,6,88,1
2011-10-30,7,13,1
2011-10-30,7,117,1
2011-10-30,7,126,1
2011-10-30,7,132,1
2011-10-30,8,93,1
2011-10-30,8,260,1
2011-10-30,9,56,1
2011-10-30,9,78,1
2011-10-30,10,55,1
2011-10-30,10,116,1
2011-10-30,10,231,1
2011-10-30,11,426,1
2011-10-30,12,62,1
2011-10-30,12,161,1
2011-10-30,14,74,1
2011-10-30,14,125,1
2011-10-30,14,177,1
2011-10-30,14,208,1
2011-10-30,15,82,1
2011-10-30,15,167,1
2011-10-30,15,196,1
2011-10-30,16,112,1
2011-10-30,16,213,1
2011-10-30,17,136,1
2011-10-30,17,138,1
2011-10-30,18,89,1
2011-10-30,18,118,1
2011-10-30,18,424,1
2011-10-30,20,182,1
2011-10-30,20,184,1
2011-10-30,21,51,1
2011-10-30,21,266,1
2011-10-30,21,313,1
2011-10-30,22,83,1
2011-10-30,22,297,1
2011-10-30,24,366,1
2011-10-30,25,228,1
2011-10-30,26,103,1
2011-10-30,26,353,1
2011-10-30,29,209,2
2011-10-30,30,131,1
2011-10-30,30,520,1
2011-10-30,33,162,1
2011-10-30,33,416,1
2011-10-30,35,94,1
2011-10-30,36,105,1
2011-10-30,37,63,1
2011-10-30,37,189,1
2011-10-30,38,857,1
2011-10-30,40,109,1
2011-10-30,40,157,1
2011-10-30,40,686,1
2011-10-30,41,109,1
2011-10-30,41,781,1
2011-10-30,43,148,1
2011-10-30,43,411,1
2011-10-30,44,214,1
2011-10-30,46,537,1
2011-10-30,52,151,1
2011-10-30,52,223,1
2011-10-30,53,230,1
2011-10-30,57,174,1
2011-10-30,57,205,1
2011-10-30,61,162,1
2011-10-30,61,175,1
2011-10-30,63,232,1
2011-10-30,63,256,1
2011-10-30,67,111,1
2011-10-30,72,192,1
2011-10-30,74,236,1
2011-10-30,78,328,1
2011-10-30,91,500,1
2011-10-30,98,290,1
2011-10-30,109,227,1
2011-10-30,115,1474,1
2011-10-30,130,368,1
2011-10-30,143,696,1
2011-10-31,1,12,1
2011-10-31,1,24,1
2011-10-31,1,48,1
2011-10-31,2,2,1
2011-10-31,2,96,1
2011-10-31,2,154,1
2011-10-31,3,300,1
2011-10-31,5,32,1
2011-10-31,5,64,1
2011-10-31,5,90,1
2011-10-31,5,108,1
2011-10-31,5,184,1
2011-10-31,6,236,1
2011-10-31,6,244,1
2011-10-31,7,90,1
2011-10-31,7,196,1
2011-10-31,8,82,1
2011-10-31,8,125,1
2011-10-31,8,656,1
2011-10-31,9,52,1
2011-10-31,9,81,1
2011-10-31,10,76,1
2011-10-31,11,44,1
2011-10-31,11,59,1
2011-10-31,11,396,1
2011-10-31,12,128,1
2011-10-31,12,362,1
2011-10-31,13,146,1
2011-10-31,13,223,1
2011-10-31,13,240,1
2011-10-31,14,160,1
2011-10-31,15,100,1
2011-10-31,15,256,1
2011-10-31,16,273,1
2011-10-31,19,85,1
2011-10-31,19,112,1
2011-10-31,20,326,1
2011-10-31,22,234,1
2011-10-31,23,145,1
2011-10-31,24,54,1
2011-10-31,25,330,1
2011-10-31,25,334,1
2011-10-31,27,398,1
2011-10-31,27,455,1
2011-10-31,28,310,1
2011-10-31,29,122,1
2011-10-31,33,224,1
2011-10-31,33,280,1
2011-10-31,35,51,1
2011-10-31,35,601,1
2011-10-31,36,187,1
2011-10-31,36,391,1
2011-10-31,38,52,1
2011-10-31,38,353,1
2011-10-31,39,133,1
2011-10-31,39,628,1
2011-10-31,40,323,1
2011-10-31,47,676,1
2011-10-31,52,282,1
2011-10-31,53,357,1
2011-10-31,62,417,1
2011-10-31,65,164,1
2011-10-31,66,303,1
2011-10-31,67,373,1
2011-10-31,74,154,1
2011-10-31,102,314,1
2011-10-31,116,281,1
2011-10-31,144,344,1
2011-10-31,434,1264,1
2011-10-31,1112,5196,1
2011-11-01,1,20,1
2011-11-01,1,30,1
2011-11-01,1,32,1
2011-11-01,1,40,1
2011-11-01,1,48,1
2011-11-01,1,108,1
2011-11-01,2,18,1
2011-11-01,2,21,1
2011-11-01,2,48,1
2011-11-01,2,101,1
2011-11-01,4,60,1
2011-11-01,5,23,1
2011-11-01,5,48,1
2011-11-01,5,382,1
2011-11-01,5,396,1
2011-11-01,6,50,1
2011-11-01,6,60,1
2011-11-01,7,27,1
2011-11-01,7,726,1
2011-11-01,8,8,1
2011-11-01,8,31,1
2011-11-01,8,124,1
2011-11-01,8,258,1
2011-11-01,8,570,1
2011-11-01,9,84,1
2011-11-01,10,77,1
2011-11-01,10,112,1
2011-11-01,10,334,1
2011-11-01,11,16,1
2011-11-01,11,120,1
2011-11-01,11,158,1
2011-11-01,12,96,1
2011-11-01,12,177,1
2011-11-01,13,17,1
2011-11-01,13,101,1
2011-11-01,14,95,1
2011-11-01,14,117,1
2011-11-01,14,474,1
2011-11-01,14,530,1
2011-11-01,16,53,1
2011-11-01,17,127,1
2011-11-01,17,208,1
2011-11-01,17,214,1
2011-11-01,17,222,1
2011-11-01,17,394,1
2011-11-01,18,173,1
2011-11-01,19,192,1
2011-11-01,19,670,1
2011-11-01,20,53,1
2011-11-01,20,150,1
2011-11-01,20,421,1
2011-11-01,21,58,1
2011-11-01,21,281,1
2011-11-01,21,344,1
2011-11-01,21,433,1
2011-11-01,22,76,1
2011-11-01,22,296,1
2011-11-01,23,213,1
2011-11-01,23,264,1
2011-11-01,23,344,1
2011-11-01,23,376,1
2011-11-01,24,52,1
2011-11-01,25,81,1
2011-11-01,25,258,1
2011-11-01,26,288,1
2011-11-01,32,313,1
2011-11-01,32,464,1
2011-11-01,33,104,1
2011-11-01,33,334,1
2011-11-01,34,69,1
2011-11-01,38,201,1
2011-11-01,41,70,1
2011-11-01,41,72,1
2011-11-01,44,270,1
2011-11-01,47,71,1
2011-11-01,51,624,1
2011-11-01,52,94,1
2011-11-01,57,461,1
2011-11-01,78,814,1
2011-11-01,146,393,1
2011-11-01,156,497,1
2011-11-02,1,1,1
2011-11-02,1,24,1
2011-11-02,1,48,1
2011-11-02,1,216,2
2011-11-02,1,360,1
2011-11-02,1,3000,1
2011-11-02,2,56,1
2011-11-02,2,264,1
2011-11-02,2,1152,1
2011-11-02,3,92,1
2011-11-02,4,48,1
2011-11-02,5,100,1
2011-11-02,5,140,1
2011-11-02,6,313,1
2011-11-02,7,1400,1
2011-11-02,8,36,1
2011-11-02,8,114,1
2011-11-02,8,161,1
2011-11-02,8,190,1
2011-11-02,8,365,1
2011-11-02,9,66,1
2011-11-02,9,103,1
2011-11-02,9,109,1
2011-11-02,9,125,1
2011-11-02,9,168,1
2011-11-02,10,63,1
2011-11-02,10,117,1
2011-11-02,12,434,1
2011-11-02,13,95,1
2011-11-02,13,116,1
2011-11-02,13,176,1
2011-11-02,14,144,1
2011-11-02,15,72,1
2011-11-02,15,115,1
2011-11-02,15,302,1
2011-11-02,16,78,1
2011-11-02,16,198,1
2011-11-02,16,203,1
2011-11-02,16,238,1
2011-11-02,17,60,1
2011-11-02,17,98,1
2011-11-02,17,202,1
2011-11-02,17,744,1
2011-11-02,18,46,1
2011-11-02,18,159,1
2011-11-02,18,206,1
2011-11-02,18,214,1
2011-11-02,18,278,1
2011-11-02,19,29,1
2011-11-02,19,110,1
2011-11-02,19,239,1
2011-11-02,19,249,1
2011-11-02,20,254,1
2011-11-02,21,44,1
2011-11-02,21,288,1
2011-11-02,24,184,1
2011-11-02,24,410,1
2011-11-02,27,77,1
2011-11-02,27,270,1
2011-11-02,30,242,1
2011-11-02,30,343,1
2011-11-02,30,2454,1
2011-11-02,31,47,1
2011-11-02,32,904,1
2011-11-02,33,102,1
2011-11-02,34,85,1
2011-11-02,34,1161,1
2011-11-02,37,720,1
2011-11-02,38,362,1
2011-11-02,39,62,1
2011-11-02,39,415,1
2011-11-02,40,321,1
2011-11-02,41,192,1
2011-11-02,41,498,1
2011-11-02,42,582,1
2011-11-02,45,404,1
2011-11-02,45,639,1
2011-11-02,45,640,1
2011-11-02,55,127,1
2011-11-02,87,179,1
2011-11-02,93,556,1
2011-11-02,96,253,1
2011-11-02,403,861,1
2011-11-02,415,1033,1
2011-11-03,1,1,2
2011-11-03,1,4,1
2011-11-03,1,12,1
2011-11-03,1,20,1
2011-11-03,1,24,2
2011-11-03,1,100,1
2011-11-03,2,3,1
2011-11-03,2,16,1
2011-11-03,2,24,1
2011-11-03,2,36,1
2011-11-03,2,168,1
2011-11-03,2,388,1
2011-11-03,3,21,1
2011-11-03,3,32,1
2011-11-03,3,3840,1
2011-11-03,4,32,1
2011-11-03,4,39,1
2011-11-03,4,40,1
2011-11-03,5,56,1
2011-11-03,5,408,1
2011-11-03,5,832,1
2011-11-03,6,55,1
2011-11-03,6,1024,1
2011-11-03,7,140,1
2011-11-03,8,21,1
2011-11-03,8,50,1
2011-11-03,8,66,1
2011-11-03,9,92,1
2011-11-03,9,110,1
2011-11-03,9,169,1
2011-11-03,9,336,1
2011-11-03,9,560,1
2011-11-03,9,810,1
2011-11-03,9,2290,1
2011-11-03,10,87,1
2011-11-03,11,174,1
2011-11-03,11,183,1
2011-11-03,11,185,1
2011-11-03,12,42,1
2011-11-03,12,80,1
2011-11-03,12,124,1
2011-11-03,13,104,1
2011-11-03,13,119,1
2011-11-03,13,145,1
2011-11-03,13,374,1
2011-11-03,14,125,1
2011-11-03,14,145,1
2011-11-03,14,284,1
2011-11-03,15,225,1
2011-11-03,16,125,1
2011-11-03,16,157,1
2011-11-03,16,228,1
2011-11-03,17,116,1
2011-11-03,17,123,1
2011-11-03,17,372,1
2011-11-03,18,87,1
2011-11-03,18,128,1
2011-11-03,18,134,1
2011-11-03,18,192,1
2011-11-03,18,250,1
2011-11-03,18,297,1
2011-11-03,19,125,1
2011-11-03,20,162,1
2011-11-03,20,173,1
2011-11-03,20,236,1
2011-11-03,21,104,1
2011-11-03,21,1952,1
2011-11-03,21,4074,1
2011-11-03,22,59,1
2011-11-03,22,149,1
2011-11-03,22,253,1
2011-11-03,22,454,1
2011-11-03,23,510,1
2011-11-03,24,373,1
2011-11-03,25,418,1
2011-11-03,26,762,1
2011-11-03,28,120,1
2011-11-03,28,316,1
2011-11-03,28,372,1
2011-11-03,29,218,1
2011-11-03,29,336,1
2011-11-03,30,115,1
2011-11-03,30,423,1
2011-11-03,31,104,1
2011-11-03,33,117,1
2011-11-03,35,123,1
2011-11-03,38,121,1
2011-11-03,39,567,1
2011-11-03,46,293,1
2011-11-03,46,472,1
2011-11-03,52,162,1
2011-11-03,53,65,1
2011-11-03,53,457,1
2011-11-03,58,696,1
2011-11-03,63,130,1
2011-11-03,65,450,1
2011-11-03,79,426,1
2011-11-03,87,383,1
2011-11-03,90,166,1
2011-11-03,415,875,1
2011-11-04,1,1,2
2011-11-04,1,6,1
2011-11-04,1,20,1
2011-11-04,1,40,1
2011-11-04,1,360,1
2011-11-04,2,3,1
2011-11-04,2,8,1
